,id,player_name,games,time,goals_5wks,xG_5wks,assists_5wks,xA_5wks,shots_5wks,key_passes_5wks,yellow_cards,red_cards,position,team_title,npg_5wks,npxG_5wks,xGChain,xGBuildup
339,6050,Davy Pröpper,5,93,0,0.014396610669791698,0,0,1,0,0,0,MID,Brighton,0,0.014396610669791698,0.0751536563038826,0.0751536563038826
340,6051,Dale Stephens,5,96,0,0.02883651852607727,0,0,1,0,1,0,MID,Burnley,0,0.02883651852607727,0.08621090650558472,0.057374387979507446
341,6054,Ederson,5,450,0,0,0,0,0,0,1,0,GK,Manchester City,0,0,0.3012239057570696,0.3012239057570696
342,6055,Phil Foden,5,145,0,0.4272652715444565,2,0.7241022102534771,5,5,0,0,FWD,Manchester City,0,0.4272652715444565,2.0720234736800194,1.1174985393881798
343,6062,Isaac Hayden,5,405,0,0.17567719146609306,0,0.03049762174487114,4,1,2,0,MID,Newcastle United,0,0.17567719146609306,1.4043675307184458,1.3603366781026125
344,6067,Terence Kongolo,1,90,0,0,0,0,0,0,0,0,DEF,Fulham,0,0,0.37357693910598755,0.37357693910598755
345,6080,Victor Lindelöf,5,450,0,0,0,0,0,0,0,0,DEF,Manchester United,0,0,0.8458643890917301,0.8458643890917301
346,6122,Douglas Luiz,5,438,0,0.0989850228652358,0,0.03452343959361315,2,2,2,0,MID,Aston Villa,0,0.0989850228652358,0.588865403085947,0.5767827890813351
347,6157,Timothy Castagne,5,450,0,0.11046452075242996,0,0.48067037388682365,1,3,0,0,DEF,Leicester,0,0.11046452075242996,2.3391138538718224,1.7479788847267628
348,6162,Cengiz Ünder,5,167,0,0.23100389260798693,0,0.24436436221003532,8,3,0,0,MID,Leicester,0,0.23100389260798693,0.5196161018684506,0.29489609599113464
349,6163,Nélson Semedo,5,446,0,0.14901815354824066,0,0.18395153433084488,2,4,0,0,DEF,Wolverhampton Wanderers,0,0.14901815354824066,0.6225769864395261,0.4496093960478902
350,6249,Davinson Sánchez,5,450,0,0.5310469269752502,0,0,1,0,1,0,DEF,Tottenham,0,0.5310469269752502,1.167557679116726,1.167557679116726
351,6273,Robin Koch,5,122,0,0,0,0,0,0,0,0,DEF,Leeds,0,0,0.08121263980865479,0.08121263980865479
352,6274,Andriy Yarmolenko,5,99,0,0.20371763408184052,1,0.6171963587403297,3,2,1,0,FWD,West Ham,0,0.20371763408184052,0.8470583260059357,0.5812878012657166
353,6350,Jayson Molumby,1,1,0,0,0,0,0,0,0,0,FWD,Brighton,0,0,0.0,0
354,6369,Ethan Ampadu,5,406,0,0,0,0.2902568280696869,0,2,1,0,DEF,Sheffield United,0,0,0.5849728360772133,0.5609528198838234
355,6377,Joe Rodon,5,450,0,0.018329372629523277,0,0,1,0,0,0,DEF,Tottenham,0,0.018329372629523277,0.9537493176758289,0.9537493176758289
356,6382,Pedro Neto,5,391,0,0.8730784431099892,1,0.7781427204608917,8,8,1,0,FWD,Wolverhampton Wanderers,0,0.8730784431099892,1.5937472060322762,0.3902207762002945
357,6418,Hamza Choudhury,5,172,0,0.41848134994506836,0,0,3,0,0,0,MID,Leicester,0,0.41848134994506836,0.5899535715579987,0.20776217430830002
358,6424,Ben Johnson,5,175,0,0,0,0,0,0,1,0,DEF,West Ham,0,0,0.6001082062721252,0.6001082062721252
359,6434,Franck Zambo,5,301,0,0.2385871261358261,0,0.20438353344798088,4,4,0,0,MID,Fulham,0,0.2385871261358261,0.8680434301495552,0.5722420439124107
360,6456,Callum Hudson-Odoi,5,232,0,0.3747713081538677,1,0.9045902490615845,6,7,0,0,DEF,Chelsea,0,0.3747713081538677,3.0229515433311462,2.449447423219681
361,6477,Cenk Tosun,5,37,0,0,0,0.07407927513122559,0,1,2,0,FWD,Everton,0,0,0.10806649923324585,0.033987220376729965
362,6482,Eddie Nketiah,5,159,0,0.17623091116547585,1,0.3894970417022705,4,2,0,0,FWD,Arsenal,0,0.17623091116547585,0.6623225454241037,0.14096207544207573
363,6492,Reiss Nelson,2,59,0,0.056917089968919754,0,0,1,0,0,0,FWD,Arsenal,0,0.056917089968919754,0.34803973510861397,0.2911226451396942
364,6504,Michael Obafemi,1,12,0,0,0,0,0,0,0,0,FWD,Southampton,0,0,0.06713031232357025,0.06713031232357025
365,6521,Yerry Mina,5,377,0,0.6466158106923103,0,0,4,0,1,0,DEF,Everton,0,0.6466158106923103,0.7295994311571121,0.6416313648223877
366,6532,Martin Dubravka,5,450,0,0,0,0,0,0,0,0,GK,Newcastle United,0,0,0.9008653471246362,0.9008653471246362
367,6651,Grady Diangana,5,307,0,0.41223641484975815,0,0,2,0,0,0,MID,West Bromwich Albion,0,0.41223641484975815,0.41223641484975815,0
368,6674,Rayan Ait Nouri,5,238,0,0.043353788554668427,0,0.033809058368206024,1,1,0,0,DEF,Wolverhampton Wanderers,0,0.043353788554668427,0.8863893449306488,0.8430355489253998
369,6736,Ibrahima Diallo,5,354,0,0.047971490770578384,0,0.13481357879936695,2,5,0,0,MID,Southampton,0,0.047971490770578384,1.9570174366235733,1.8478886187076569
370,6817,Fred,5,434,0,0.07053923979401588,0,0.07030423916876316,4,3,1,0,MID,Manchester United,0,0.07053923979401588,1.789416778832674,1.6754988506436348
371,6822,Lee Peltier,4,230,0,0,0,0.022321734577417374,0,1,1,0,DEF,West Bromwich Albion,0,0,0.17831582203507423,0.15599408745765686
372,6827,Bobby Reid,5,337,0,0.20748712122440338,0,0.1566928494721651,5,2,1,0,MID,Fulham,0,0.20748712122440338,0.7562029585242271,0.4127686358988285
373,6834,Joe Bryan,5,119,0,0.04959680885076523,0,0,1,0,1,0,DEF,Fulham,0,0.04959680885076523,0.4161175787448883,0.3665207624435425
374,6835,Tom Cairney,5,312,0,0.4093381501734257,1,0.7068805694580078,7,6,0,0,MID,Fulham,0,0.4093381501734257,1.7703516781330109,1.3643814455717802
375,6840,Neeskens Kebano,5,112,0,0.2724298546090722,0,0,6,0,0,0,MID,Fulham,0,0.2724298546090722,0.24167165253311396,0.020527511835098267
376,6842,Alireza Jahanbakhsh,5,86,0,0.27103401720523834,0,0,3,0,1,0,FWD,Brighton,0,0.27103401720523834,0.29116615653038025,0.020132137462496758
377,6843,David Button,1,90,0,0,0,0,0,0,0,0,GK,West Bromwich Albion,0,0,0.0,0
378,6849,Rui Patrício,5,450,0,0,0,0,0,0,0,0,GK,Wolverhampton Wanderers,0,0,0.2641300559043884,0.2641300559043884
379,6852,Matt Doherty,5,318,0,0,1,0.1512022465467453,0,4,1,0,DEF,Tottenham,0,0,1.3739412128925323,1.2733453288674355
380,6853,Rúben Neves,5,438,0,0.23191551491618156,0,0.09663402289152145,6,3,2,0,MID,Wolverhampton Wanderers,0,0.23191551491618156,1.0373167768120766,0.9187884703278542
381,6856,Rúben Vinagre,2,173,0,0,0,0,0,0,0,0,DEF,Wolverhampton Wanderers,0,0,0.17874661833047867,0.17874661833047867
382,6857,Morgan Gibbs-White,5,112,0,0,0,0.052407797425985336,0,3,0,0,FWD,Wolverhampton Wanderers,0,0,0.2542202062904835,0.2324799932539463
383,6875,Rúnar Alex Rúnarsson,1,11,0,0,0,0,0,0,0,0,FWD,Arsenal,0,0,0.0,0
384,6880,Edouard Mendy,5,450,0,0,0,0,0,0,0,0,GK,Chelsea,0,0,0.9258870333433151,0.9258870333433151
385,6892,Fabián Balbuena,5,450,0,0.8627898991107941,0,0,3,0,0,0,DEF,West Ham,0,0.8627898991107941,0.9709234572947025,0.7484285123646259
386,6923,Mohammed Salisu,5,342,0,0.04921833425760269,0,0.05022008344531059,2,1,0,0,DEF,Southampton,0,0.04921833425760269,0.8518767468631268,0.8016566634178162
387,6932,Okay Yokuslu,5,450,0,0.19923912174999714,0,0.19023720733821392,5,4,1,0,MID,West Bromwich Albion,0,0.19923912174999714,0.3397416677325964,0.19370423816144466
388,6962,Robin Olsen,5,450,0,0,0,0,0,0,1,0,GK,Everton,0,0,0.8195910453796387,0.8195910453796387
389,7063,Bernard,5,220,0,0.11741003952920437,0,0.18002145364880562,4,3,1,0,MID,Everton,0,0.11741003952920437,0.5907768551260233,0.32948536332696676
390,7077,Denis Odoi,3,270,0,0.04002567008137703,0,0.050192393362522125,2,1,1,0,DEF,Fulham,0,0.04002567008137703,0.4257061406970024,0.3856804743409157
391,7078,Sean Longstaff,5,368,0,0.19529767334461212,1,0.5760823450982571,5,2,0,0,MID,Newcastle United,0,0.19529767334461212,1.6598056852817535,1.0047329664230347
392,7184,Tim Ream,5,450,0,0,0,0,0,0,0,0,DEF,Fulham,0,0,0.6187397316098213,0.6187397316098213
393,7187,Sergio Reguilón,5,418,0,0.27260657772421837,0,0.1579407975077629,4,3,1,0,DEF,Tottenham,0,0.27260657772421837,2.427720285952091,2.0482224859297276
394,7230,Emile Smith-Rowe,5,214,0,0.06777658313512802,1,1.2945639546960592,2,7,0,0,MID,Arsenal,0,0.06777658313512802,2.3019909895956516,1.0178165473043919
395,7280,Yan Valery,3,95,0,0.2929137125611305,0,0.09160998463630676,2,1,0,0,DEF,Southampton,0,0.2929137125611305,0.47032806277275085,0.17741435766220093
396,7298,Ben White,5,448,0,0.050210461020469666,0,0,1,0,1,0,DEF,Brighton,0,0.050210461020469666,0.922149907797575,0.922149907797575
397,7322,Bukayo Saka,5,394,0,1.2418820802122355,0,0.4890617709606886,10,3,1,0,MID,Arsenal,0,1.2418820802122355,3.3349500596523285,2.0829064399003983
398,7326,Kayne Ramsay,1,90,0,0,0,0,0,0,1,0,DEF,Southampton,0,0,0.016576746478676796,0.016576746478676796
399,7332,Max Kilman,5,361,0,0.11496896669268608,0,0.15352608263492584,2,2,2,0,DEF,Wolverhampton Wanderers,0,0.11496896669268608,1.1801370829343796,1.091934010386467
400,7376,Ozan Kabak,5,447,0,0.08602816611528397,0,0,1,0,0,0,DEF,Liverpool,0,0.08602816611528397,1.056589100509882,1.056589100509882
401,7382,Dan Burn,5,408,0,0.2354160100221634,0,0.6687501966953278,4,5,1,0,DEF,Brighton,0,0.2354160100221634,1.6307311356067657,1.4338400959968567
402,7383,Josh Benson,5,167,0,0,0,0,0,0,0,0,MID,Burnley,0,0,0.035705793648958206,0.035705793648958206
403,7390,Karlan Grant,5,230,0,0.031892742961645126,0,0,1,0,0,0,MID,West Bromwich Albion,0,0.031892742961645126,0.2573847584426403,0.22549201548099518
404,7420,Miguel Almirón,5,390,0,1.3503318894654512,0,0.205145001411438,6,3,1,0,FWD,Newcastle United,0,1.3503318894654512,1.711663894355297,0.15618700068444014
405,7589,Wesley Fofana,5,376,0,0.13055987656116486,0,0.06783457286655903,1,2,1,0,DEF,Leicester,0,0.13055987656116486,2.6385650485754013,2.6218142360448837
406,7689,Ben Godfrey,5,372,0,0.10408477485179901,0,0,2,0,0,0,DEF,Everton,0,0.10408477485179901,1.6159506067633629,1.5975094363093376
407,7691,Jamal Lewis,5,450,0,0.03883187100291252,0,0.1361798495054245,1,3,0,0,DEF,Newcastle United,0,0.03883187100291252,1.8215788267552853,1.732126023620367
408,7699,Adam Webster,5,436,0,0.12483005784451962,0,0.02868603728711605,4,1,1,0,DEF,Brighton,0,0.12483005784451962,1.2598363514989614,1.2007863745093346
409,7701,Moussa Djenepo,5,161,0,0.24892684817314148,0,0,3,0,0,0,MID,Southampton,0,0.24892684817314148,0.1906174272298813,0.010723380371928215
410,7702,Dean Henderson,5,450,0,0,0,0,0,0,2,0,GK,Manchester United,0,0,0.49706461653113365,0.49706461653113365
411,7703,John Egan,5,367,0,0,1,0.49005675315856934,0,1,1,0,DEF,Sheffield United,0,0,0.860852126032114,0.3707953728735447
412,7704,Chris Basham,5,412,0,0.0202868040651083,1,0.10117251425981522,1,2,2,0,DEF,Sheffield United,0,0.0202868040651083,1.1372401416301727,1.036067634820938
413,7705,Jack O&#039;Connell,2,180,0,0,0,0,0,0,0,0,DEF,Sheffield United,0,0,0.0,0
414,7706,George Baldock,5,404,0,0.05033960938453674,1,0.40823328495025635,1,1,0,0,DEF,Sheffield United,0,0.05033960938453674,0.6861081346869469,0.22753522545099258
415,7707,Enda Stevens,5,450,0,0.11059516668319702,0,0.26027417182922363,3,4,0,0,DEF,Sheffield United,0,0.11059516668319702,0.5889763608574867,0.423185670748353
416,7708,John Lundstram,5,450,0,0.016641775146126747,0,0.0649862140417099,1,1,2,0,MID,Sheffield United,0,0.016641775146126747,0.864749550819397,0.8481077775359154
417,7709,John Fleck,5,440,0,0.04666147753596306,0,0.5148608461022377,2,4,1,0,MID,Sheffield United,0,0.04666147753596306,0.5993008017539978,0.5045752841979265
418,7710,Oliver Norwood,5,377,0,0.0621035061776638,0,0.4070556312799454,4,4,0,0,MID,Sheffield United,0,0.0621035061776638,0.5877288728952408,0.2523072697222233
419,7712,Billy Sharp,5,300,0,0,0,0.5019669532775879,0,2,0,0,FWD,Sheffield United,0,0,1.0923299193382263,0.5903629660606384
420,7723,John McGinn,5,450,0,0.15166236832737923,1,0.3324569333344698,7,8,2,0,MID,Aston Villa,0,0.15166236832737923,0.8952993974089622,0.5074058473110199
421,7726,Ezri Konsa Ngoyo,5,450,0,1.1832198984920979,0,0,5,0,1,0,DEF,Aston Villa,0,1.1832198984920979,0.9695774726569653,0.9695774726569653
422,7752,Gabriel Martinelli,5,138,0,0.10044978559017181,0,0.01862845942378044,2,1,0,0,MID,Arsenal,0,0.10044978559017181,0.8990999460220337,0.7800216972827911
423,7817,Zack Steffen,1,90,0,0,0,0,0,0,0,0,GK,Manchester City,0,0,0.34973475337028503,0.34973475337028503
424,7904,Caoimhin Kelleher,2,180,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,0.44792696833610535,0.44792696833610535
425,7983,Daniel N&#039;Lundulu,5,32,0,0,0,0,0,0,0,0,FWD,Southampton,0,0,0.0,0
426,7988,Billy Gilmour,2,29,0,0,0,0,0,0,0,0,FWD,Chelsea,0,0,0.17623157054185867,0.17623157054185867
427,8016,Matthew Longstaff,5,376,0,0,0,0.3137078955769539,0,2,0,0,MID,Newcastle United,0,0,0.4224841073155403,0.10877621918916702
428,8040,Marvelous Nakamba,5,321,0,0,0,0.03796984627842903,0,1,1,0,MID,Aston Villa,0,0,0.33775280602276325,0.2997829560190439
429,8045,Eric Garcia,4,212,0,0.013568151742219925,0,0.008322987705469131,1,1,0,0,DEF,Manchester City,0,0.013568151742219925,0.4251762852072716,0.41160812228918076
430,8067,Reece James,5,304,0,0.260943166911602,0,0.5156870260834694,5,8,0,0,DEF,Chelsea,0,0.260943166911602,1.753652162849903,1.3472974291071296
431,8075,Brandon Williams,2,5,0,0,0,0,0,0,0,0,FWD,Manchester United,0,0,0.0,0
432,8089,Kieran Tierney,5,405,0,0.07816032320261002,1,0.5530387237668037,4,5,1,0,DEF,Arsenal,0,0.07816032320261002,1.9688419252634048,1.3551311567425728
433,8109,Niels Nkounkou,1,70,0,0.016959821805357933,0,0,1,0,1,0,DEF,Everton,0,0.016959821805357933,0.030957642942667007,0.013997821137309074
434,8150,Anthony Gordon,3,87,0,0,0,0.01913999207317829,0,1,0,0,MID,Everton,0,0,0.18850479647517204,0.18850479647517204
435,8180,Owen Otasowie,5,113,0,0.6085600210353732,1,0.38876858353614807,2,2,1,0,MID,Wolverhampton Wanderers,0,0.6085600210353732,1.2459713136777282,0.30153314489871264
436,8204,Neco Williams,5,251,0,0.08622520789504051,0,0.19339871406555176,2,3,1,0,DEF,Liverpool,0,0.08622520789504051,1.0746421925723553,0.7950182408094406
437,8214,Tyrick Mitchell,5,450,0,0,0,0.12760210037231445,0,2,0,0,DEF,Crystal Palace,0,0,0.36719756200909615,0.33221377804875374
438,8222,Japhet Tanganga,4,319,0,0.14991092681884766,0,0.5815756916999817,1,1,1,0,DEF,Tottenham,0,0.14991092681884766,1.0806656517088413,0.49908996000885963
439,8224,William Smallbone,3,174,0,0.046092383563518524,0,0,1,0,0,0,MID,Southampton,0,0.046092383563518524,0.18661439046263695,0.14052199944853783
440,8227,Oskar Buur,1,20,0,0,0,0,0,0,0,0,FWD,Wolverhampton Wanderers,0,0,0.0,0
441,8228,Nathaniel Phillips,5,450,0,0.1504092700779438,0,0.20302194729447365,4,4,0,0,DEF,Liverpool,0,0.1504092700779438,1.2662276849150658,1.12270737439394
442,8285,Sander Berge,5,371,0,0.176581010222435,0,0.6900230310857296,3,4,1,0,MID,Sheffield United,0,0.176581010222435,1.9131972268223763,1.726163811981678
443,8286,Jack Robinson,5,357,0,0.046713896095752716,0,0,1,0,2,0,DEF,Sheffield United,0,0.046713896095752716,0.6034586783498526,0.6034586783498526
444,8291,Daniel Podence,5,338,0,0.18036292493343353,0,0.5848418101668358,3,5,0,0,MID,Wolverhampton Wanderers,0,0.18036292493343353,0.7952430434525013,0.13381102308630943
445,8300,Steven Bergwijn,5,284,0,0.04362266883254051,1,0.11862735264003277,1,3,1,0,FWD,Tottenham,0,0.04362266883254051,0.3534996621310711,0.19124964252114296
446,8323,Josh Brownhill,5,450,0,0.36329757422208786,0,0.025107726454734802,6,1,1,0,MID,Burnley,0,0.36329757422208786,1.1579384356737137,0.9863214045763016
447,8351,Ki-Jana Hoever,5,204,0,0.057456035166978836,0,0,1,0,0,0,DEF,Wolverhampton Wanderers,0,0.057456035166978836,0.6094706356525421,0.5520145893096924
448,8366,João Virgínia,1,48,0,0,0,0,0,0,0,0,FWD,Everton,0,0,0.0,0
449,8379,Alexis Mac Allister,5,218,0,0.11914324760437012,0,0.12728745117783546,2,2,0,0,MID,Brighton,0,0.11914324760437012,0.5061354376375675,0.3043639361858368
450,8380,Pablo Marí,5,450,0,0.014236511662602425,0,0,1,0,0,0,DEF,Arsenal,0,0.014236511662602425,1.5125057473778725,1.4982692375779152
451,8456,Nathan Tella,5,276,0,0.6691648997366428,0,0,7,0,2,0,FWD,Southampton,0,0.6691648997366428,0.6525734663009644,0.06498685479164124
452,8482,Bailey Peacock-Farrell,2,180,0,0,0,0,0,0,0,0,GK,Burnley,0,0,0.007730923593044281,0.007730923593044281
453,8493,Jake Vokins,1,69,0,0,0,0.03704096004366875,0,1,0,0,DEF,Southampton,0,0,0.17254392802715302,0.13550297915935516
454,8511,Alexandre Jankewitz,2,2,0,0,0,0,0,0,0,1,MID,Southampton,0,0,0.09200882166624069,0.09200882166624069
455,8562,Luke Thomas,5,326,0,0.03152850642800331,0,0.08139172196388245,1,2,1,0,DEF,Leicester,0,0.03152850642800331,0.19512943923473358,0.1482851356267929
456,8566,Joel Mumbongo,4,33,0,0,0,0,0,0,1,0,FWD,Burnley,0,0,0.0,0
457,8704,Marek Rodák,1,90,0,0,0,0,0,0,0,0,GK,Fulham,0,0,0.020527511835098267,0.020527511835098267
458,8706,Eberechi Eze,5,358,0,0.11573956720530987,0,0.030887801200151443,3,1,1,0,MID,Crystal Palace,0,0.11573956720530987,0.7777615636587143,0.6311341822147369
459,8715,Illan Meslier,5,450,0,0,0,0,0,0,0,0,GK,Leeds,0,0,0.7662864103913307,0.7662864103913307
460,8716,Luke Ayling,5,450,0,0.08988037891685963,0,0.3125711977481842,2,1,0,0,DEF,Leeds,0,0.08988037891685963,0.8625148981809616,0.5499437153339386
461,8717,Pascal Struijk,5,367,0,0,0,0,0,0,0,0,DEF,Leeds,0,0,0.39818018674850464,0.39818018674850464
462,8719,Kalvin Phillips,5,450,0,0.11320053692907095,0,0.11414430104196072,5,3,2,0,MID,Leeds,0,0.11320053692907095,0.9813272804021835,0.8525370061397552
463,8721,Jamie Shackleton,5,183,0,0,0,0,0,0,0,0,DEF,Leeds,0,0,0.5828601270914078,0.5828601270914078
464,8722,Ezgjan Alioski,5,402,0,0.37022972479462624,1,0.401132695376873,8,5,2,0,DEF,Leeds,0,0.37022972479462624,2.021908238530159,1.6276418417692184
465,8723,Ian Poveda-Ocampo,5,93,0,0.051698826253414154,0,0.5177744030952454,1,1,0,0,FWD,Leeds,0,0.051698826253414154,0.5694732293486595,0
466,8756,Dara O&#039;Shea,5,383,0,0.013143062591552734,0,0.015654180198907852,1,1,1,0,DEF,West Bromwich Albion,0,0.013143062591552734,0.08576257899403572,0.07010839879512787
467,8757,Romaine Sawyers,5,439,0,0.06684418767690659,0,0.052263520658016205,1,1,0,0,MID,West Bromwich Albion,0,0.06684418767690659,0.7360402271151543,0.6169325187802315
468,8758,Kyle Edwards,5,110,0,0.11881578713655472,0,0.021378837525844574,2,1,0,0,MID,West Bromwich Albion,0,0.11881578713655472,0.19228214025497437,0.05208751931786537
469,8777,Vitinha,5,129,0,0.49537767469882965,0,0.07456832099705935,2,3,0,0,MID,Wolverhampton Wanderers,0,0.49537767469882965,0.7239314150065184,0.5878304494544864
470,8780,Joël Veltman,5,450,0,0.5501790530979633,1,0.09319101087749004,4,2,0,0,DEF,Brighton,0,0.5501790530979633,1.5556683503091335,1.3735967837274075
471,8816,Liam Cooper,5,405,0,0.08779171109199524,0,0,1,0,0,1,DEF,Leeds,0,0.08779171109199524,0.6353477984666824,0.6353477984666824
472,8821,Donny van de Beek,5,78,0,0,0,0.07782212644815445,0,1,1,0,FWD,Manchester United,0,0,0.5799403563141823,0.5021182298660278
473,8852,Konstantinos Tsimikas,1,3,0,0,0,0,0,0,0,0,FWD,Liverpool,0,0,0.0,0
474,8864,Matthew Cash,5,422,0,0.03854668792337179,0,0.15989679098129272,2,2,1,0,DEF,Aston Villa,0,0.03854668792337179,0.2854564040899277,0.24690971709787846
475,8868,Liam Delap,1,39,0,0.06408517062664032,0,0,1,0,0,0,FWD,Manchester City,0,0.06408517062664032,0.06408517062664032,0
476,8905,Conor Townsend,5,450,0,0.2324403077363968,0,1.0463223978877068,3,7,0,0,DEF,West Bromwich Albion,0,0.2324403077363968,1.9028106927871704,0.9122374951839447
477,8918,Max Lowe,5,365,0,0.06381101161241531,0,0.18749843537807465,1,2,1,0,DEF,Sheffield United,0,0.06381101161241531,0.8289233297109604,0.577613890171051
478,8919,Leif Davis,2,28,0,0,0,0,0,0,0,0,FWD,Leeds,0,0,0.2329990118741989,0.2329990118741989
479,8940,Antonee Robinson,5,272,0,0.0948588140308857,0,0.27109795808792114,2,2,0,0,DEF,Fulham,0,0.0948588140308857,1.3512195218354464,1.255396531894803
480,8941,Jacob Ramsey,5,150,0,0,0,0.04240034520626068,0,2,0,0,MID,Aston Villa,0,0,1.4343099743127823,1.3919096291065216
481,8961,Rúben Dias,5,436,0,0,0,0.022402463480830193,0,1,0,0,DEF,Manchester City,0,0,3.1915913075208664,3.1915913075208664
482,8965,Vladimir Coufal,5,450,0,0.01709800399839878,1,1.172072984278202,1,6,1,0,DEF,West Ham,0,0.01709800399839878,2.4464901462197304,1.7252855747938156
483,8966,Filip Krovinovic,5,169,0,0.06643286533653736,0,0.09592137485742569,3,2,0,0,MID,West Bromwich Albion,0,0.06643286533653736,0.2704909723252058,0.20405811071395874
484,8992,Hakim Ziyech,5,255,0,0.3782655633985996,0,0.7897643446922302,6,9,0,0,MID,Chelsea,0,0.3782655633985996,1.8938334807753563,1.0820059292018414
485,9040,Conor Gallagher,5,439,0,0.24569879099726677,1,0.619983434677124,6,6,0,0,MID,West Bromwich Albion,0,0.24569879099726677,1.2705134004354477,0.6878135465085506
486,9082,Lewis Richardson,2,2,0,0,0,0,0,0,0,0,FWD,Burnley,0,0,0.0,0
487,9086,Rhys Williams,4,212,0,0.05132218077778816,0,0.11884616315364838,1,1,0,0,DEF,Liverpool,0,0.05132218077778816,0.5847888290882111,0.4659426510334015
488,9098,Robert Sánchez,5,450,0,0,0,0,0,0,0,0,GK,Brighton,0,0,0.8495124131441116,0.8495124131441116
489,9099,Andi Zeqiri,5,86,0,0.8320565894246101,0,0,4,0,0,0,FWD,Brighton,0,0.8320565894246101,0.5547419413924217,0.372782438993454
490,9154,Elliot Anderson,1,3,0,0,0,0,0,0,0,0,FWD,Newcastle United,0,0,0.0,0
491,9163,Kean Bryan,5,450,0,0.37826551124453545,0,0.6253528371453285,2,2,1,0,DEF,Sheffield United,0,0.37826551124453545,0.5608153976500034,0.5608153976500034
492,9205,Jayden Bogle,5,356,0,0.6801169365644455,0,0,3,0,1,0,DEF,Sheffield United,0,0.6801169365644455,0.5559463053941727,0.4791618511080742
493,9219,Niall Huggins,1,35,0,0,0,0,0,0,0,0,FWD,Leeds,0,0,0.42923617362976074,0.42923617362976074
494,9222,Antwoine Hackford,1,4,0,0.1034446656703949,0,0,1,0,0,0,FWD,Sheffield United,0,0.1034446656703949,0.11183098703622818,0.008386322297155857
495,9249,Percy Tau,2,84,0,0,0,0.033057164400815964,0,1,0,0,MID,Brighton,0,0,0.10821081697940826,0.0751536563038826
496,9250,Reda Khadra,1,3,0,0,0,0,0,0,0,0,FWD,Brighton,0,0,0.0,0
497,9256,Caleb Watts,3,30,0,0,0,0,0,0,1,0,FWD,Southampton,0,0,0.0,0
498,9257,Allan Tchaptchet,1,10,0,0,0,0,0,0,0,0,FWD,Southampton,0,0,0.0,0
499,9284,Jakub Moder,4,183,0,0.5202403254806995,0,0,5,0,0,0,MID,Brighton,0,0.5202403254806995,0.47510864213109016,0.3231346011161804
500,9307,Iliman Ndiaye,1,10,0,0,0,0,0,0,0,0,FWD,Sheffield United,0,0,0.0,0
501,9311,Thakgalo Leshabela,1,8,0,0,0,0,0,0,0,0,FWD,Leicester,0,0,1.0024657249450684,1.0024657249450684
502,9332,Dane Scarlett,1,1,0,0,0,0,0,0,0,0,FWD,Tottenham,0,0,0.0,0
503,9359,Shola Shoretire,1,1,0,0,0,0,0,0,0,0,FWD,Manchester United,0,0,0.0,0
504,9395,Sidnei Tavares,2,84,0,0.02079845406115055,0,0,1,0,0,0,MID,Leicester,0,0.02079845406115055,0.02079845406115055,0
